FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
1/16/20,NK,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,548,-12,917,918,1,0
1/16/20,NK,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,1013,-3,1530,1524,-6,0
1/16/20,NK,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2059,0,218,235,17,0
1/16/20,NK,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1621,-14,1959,1954,-5,0
1/16/20,NK,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,35,36,327,409,42,0
1/16/20,NK,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,421,-3,600,549,-11,0
1/16/20,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1629,-6,2015,2019,4,0
1/16/20,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2318,123,2324,136,132,0
1/16/20,NK,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,625,-5,1022,1021,-1,0
1/16/20,NK,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,2315,90,2355,114,79,0
1/16/20,NK,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1729,119,2041,2233,112,0
1/16/20,NK,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1305,105,1433,1645,132,0
1/16/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1041,-4,1419,1415,-4,0
1/16/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1915,105,1920,2056,96,0
1/16/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,610,0,935,941,6,0
1/16/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2342,-17,150,121,-29,0
1/16/20,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1434,111,1629,1825,116,0
1/16/20,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2307,-3,252,247,-5,0
1/16/20,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1520,0,1736,1733,-3,0
1/16/20,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1509,4,1820,1821,1,0
1/16/20,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,716,11,1020,1024,4,0
1/16/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1708,3,1905,1901,-4,0
1/16/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1334,9,1520,1523,3,0
1/16/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,859,-1,1055,1038,-17,0
1/16/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1225,5,1430,1425,-5,0
1/16/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1803,-2,2015,2018,3,0
1/16/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,746,1,955,940,-15,0
1/16/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1526,6,1735,1733,-2,0
1/16/20,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,834,4,1040,1036,-4,0
1/16/20,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1702,2,2050,2051,1,0
1/16/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1524,24,1953,2008,15,0
1/16/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2058,-2,2358,13,15,0
1/16/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2153,3,248,231,-17,0
1/16/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2147,7,231,237,6,0
1/16/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,335,-10,644,648,4,0
1/16/20,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,1821,-12,2125,2147,22,0
1/16/20,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,1253,-7,1748,1728,-20,0
1/16/20,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1333,-1,1639,1639,0,0
1/16/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,1529,-8,2036,2014,-22,0
1/16/20,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,550,-10,1053,1109,16,0
1/16/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1207,-10,1552,1537,-15,0
1/16/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2338,8,425,421,-4,0
1/16/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,923,21,1401,1352,-9,0
1/16/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1452,-11,1816,1828,12,0
1/16/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,2121,-5,32,28,-4,0
1/16/20,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2358,84,211,329,78,0
1/16/20,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,324,-7,522,513,-9,0
1/16/20,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2148,2,133,139,6,0
1/16/20,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,312,29,445,533,48,0
1/16/20,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,19,20,442,448,6,0
1/16/20,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1952,32,2233,2322,49,0
1/16/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1354,-19,1800,1746,-14,0
1/16/20,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,437,12,730,756,26,0
1/16/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1334,-6,1833,1824,-9,0
1/16/20,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,553,-11,856,848,-8,0
1/16/20,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,114,75,444,539,55,0
1/16/20,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,903,-9,1413,1354,-19,0
1/16/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,354,-6,708,701,-7,0
1/16/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,921,-9,1137,1113,-24,0
1/16/20,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1827,102,2322,112,110,0
1/16/20,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,830,-10,1521,1453,-28,0
1/16/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1938,-2,2315,2323,8,0
1/16/20,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,2252,2,527,511,-16,0
1/16/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1119,-8,1319,1258,-21,0
1/16/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2258,-5,234,233,-1,0
1/16/20,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1403,7,1650,1701,11,0
1/16/20,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,810,-5,1301,1256,-5,0
1/16/20,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,752,-7,1435,1420,-15,0
1/16/20,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,2352,-4,605,547,-18,0
1/16/20,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,711,-3,1007,1007,0,0
1/16/20,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,150,-11,506,453,-13,0
1/16/20,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2051,42,101,125,24,0
1/16/20,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,726,-4,1219,1213,-6,0
1/16/20,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,950,-1,1615,1625,10,0
1/16/20,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1357,17,1650,1717,27,0
1/16/20,UA,BQN,"Aguadilla, PR",PR,EWR,"Newark, NJ",NJ,241,51,448,530,42,0
1/16/20,UA,EWR,"Newark, NJ",NJ,BQN,"Aguadilla, PR",PR,2027,25,50,114,24,0
1/16/20,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1534,-1,1846,1827,-19,0
1/16/20,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1730,15,2006,2015,9,0
1/16/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,548,-13,743,718,-25,0
1/16/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,904,-11,1304,1252,-12,0
1/16/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1348,-12,1611,1550,-21,0
1/16/20,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1027,-13,1120,1110,-10,0
1/16/20,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,1624,-3,1703,1701,-2,0
1/16/20,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1153,15,1349,1400,11,0
1/16/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,451,-14,834,824,-10,0
1/16/20,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2347,-8,321,301,-20,0
1/16/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1913,28,2052,2118,26,0
1/16/20,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,1734,-9,1821,1827,6,0
1/16/20,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1459,25,1827,1853,26,0
1/16/20,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,453,-8,847,840,-7,0
1/16/20,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,2119,19,2308,2319,11,0
1/16/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2238,-13,46,42,-4,0
1/16/20,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,923,-7,1004,959,-5,0
1/16/20,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,917,-10,1431,1430,-1,0
1/16/20,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1519,3,1831,1911,40,0
1/16/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1455,-6,1809,1808,-1,0
1/16/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1149,-3,1542,1545,3,0
1/16/20,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1640,3,1845,1834,-11,0
1/16/20,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,754,-6,1247,1235,-12,0
1/16/20,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1900,-6,2159,2209,10,0
1/16/20,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2348,49,342,411,29,0
1/16/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,501,-9,953,948,-5,0
1/16/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1051,-4,1354,1407,13,0
1/16/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2119,14,48,104,16,0
1/16/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1541,-7,1922,1925,3,0
1/16/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,915,-10,1109,1102,-7,0
1/16/20,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,9,32,421,435,14,0
1/16/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,540,-1,839,857,18,0
1/16/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,708,-7,1047,1033,-14,0
1/16/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1140,-5,1334,1322,-12,0
1/16/20,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,522,-13,843,839,-4,0
1/16/20,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1932,-1,2236,2234,-2,0
1/16/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1820,10,2155,2202,7,0
1/16/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2015,7,2156,2207,11,0
1/16/20,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,500,-1,812,818,6,0
1/16/20,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1321,-10,1521,1504,-17,0
1/16/20,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1045,-5,1429,1415,-14,0
1/16/20,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,2234,29,253,257,4,0
1/16/20,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,403,0,707,710,3,0
1/16/20,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1659,4,2042,2041,-1,0
1/16/20,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1040,14,1512,1502,-10,0
1/16/20,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1558,-5,1900,1846,-14,0
1/16/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,824,-3,1255,1249,-6,0
1/16/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1353,-2,1657,1638,-19,0
1/16/20,DL,DTW,"Detroit, MI",MI,SJU,"San Juan, PR",PR,847,-8,1443,1404,-39,0
1/16/20,DL,SJU,"San Juan, PR",PR,DTW,"Detroit, MI",MI,1534,-9,1940,1936,-4,0
1/16/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1854,-5,2359,2342,-17,0
1/16/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1840,0,2310,2256,-14,0
1/16/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,940,0,1415,1410,-5,0
1/16/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1516,-4,1816,1820,4,0
1/16/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,700,0,1002,958,-4,0
1/16/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,654,-6,956,950,-6,0
1/16/20,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1737,-9,2040,2019,-21,0
1/16/20,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1139,9,1601,1611,10,0
1/16/20,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2303,-7,300,253,-7,0
1/16/20,F9,RDU,"Raleigh/Durham, NC",NC,SJU,"San Juan, PR",PR,1212,-10,1700,1636,-24,0
1/16/20,F9,SJU,"San Juan, PR",PR,RDU,"Raleigh/Durham, NC",NC,1741,-9,2041,2024,-17,0
1/16/20,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,417,27,609,622,13,0
1/16/20,F9,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1458,-10,1849,1828,-21,0
1/16/20,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1943,-6,2309,2306,-3,0
1/16/20,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,102,-10,628,552,-36,0
1/16/20,F9,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,751,-9,1131,1148,17,0
1/16/20,F9,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,1228,-3,1758,1752,-6,0
1/16/20,F9,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1851,-7,2101,2051,-10,0
1/16/20,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,559,-11,1126,1102,-24,0
1/16/20,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1219,-7,1547,1533,-14,0
1/16/20,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1320,-3,1713,1712,-1,0
1/16/20,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1839,26,2034,2046,12,0
1/16/20,NK,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1442,-3,1757,1748,-9,0
1/16/20,NK,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,850,0,1349,1335,-14,0
1/16/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,657,-3,850,846,-4,0
1/16/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2148,-2,119,110,-9,0
1/16/20,NK,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2305,-10,259,246,-13,0
1/16/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1042,7,1227,1221,-6,0
1/16/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1926,-4,2259,2246,-13,0
1/16/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1117,-6,1555,1542,-13,0
1/16/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1653,-2,2000,1946,-14,0
1/16/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,757,-3,1250,1227,-23,0
1/16/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1348,-2,1652,1644,-8,0
1/16/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1151,-8,1648,1632,-16,0
1/16/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1740,-8,2100,2044,-16,0
1/16/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1500,0,1954,1938,-16,0
1/16/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2043,-7,2356,2355,-1,0
1/16/20,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1609,-6,2115,2056,-19,0
1/16/20,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,848,-2,1400,1337,-23,0
1/16/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,908,-2,1245,1243,-2,0
1/16/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1759,4,2130,2121,-9,0
1/16/20,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1239,-1,1615,1616,1,0
1/16/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,744,-1,1130,1137,7,0
1/16/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1800,-5,2150,2140,-10,0
1/16/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1323,-2,1710,1712,2,0
1/16/20,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1040,0,1425,1428,3,0
1/17/20,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1725,-2,2021,2016,-5,0
1/17/20,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1130,0,1601,1629,28,0
1/17/20,F9,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,739,15,1205,1224,19,0
1/17/20,F9,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1256,-4,1603,1607,4,0
1/17/20,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,345,-5,609,546,-23,0
1/17/20,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2300,-10,300,245,-15,0
1/17/20,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,50,-9,615,533,-42,0
1/17/20,F9,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,752,-8,1131,1128,-3,0
1/17/20,F9,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,1224,-7,1758,1730,-28,0
1/17/20,F9,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1854,-4,2123,2057,-26,0
1/17/20,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,604,-6,1126,1057,-29,0
1/17/20,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1216,-10,1547,1552,5,0
1/17/20,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1311,-12,1713,1703,-10,0
1/17/20,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1750,-23,2034,1951,-43,0
1/17/20,F9,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1651,13,2038,2037,-1,0
1/17/20,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,2128,-10,58,42,-16,0
1/17/20,NK,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1433,-12,1757,1746,-11,0
1/17/20,NK,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,849,-1,1349,1312,-37,0
1/17/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,657,-3,850,854,4,0
1/17/20,NK,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,355,-4,601,618,17,0
1/17/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2245,55,119,210,51,0
1/17/20,NK,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2306,-9,259,243,-16,0
1/17/20,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1024,-11,1227,1205,-22,0
1/17/20,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1940,10,2259,2259,0,0
1/17/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,906,39,1255,1332,37,0
1/17/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1421,26,1657,1725,28,0
1/17/20,DL,DTW,"Detroit, MI",MI,SJU,"San Juan, PR",PR,849,-6,1443,1352,-51,0
1/17/20,DL,SJU,"San Juan, PR",PR,DTW,"Detroit, MI",MI,1535,-8,1940,1929,-11,0
1/17/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1853,-6,2359,2325,-34,0
1/17/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1916,36,2310,2334,24,0
1/17/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,942,2,1415,1426,11,0
1/17/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1522,2,1816,1812,-4,0
1/17/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,656,-4,1002,1011,9,0
1/17/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,649,-11,956,945,-11,0
1/17/20,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1121,-2,1555,1540,-15,0
1/17/20,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1657,2,2000,1954,-6,0
1/17/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,801,1,1250,1247,-3,0
1/17/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1344,-6,1652,1658,6,0
1/17/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1152,-7,1648,1620,-28,0
1/17/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1744,-4,2100,2100,0,0
1/17/20,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1455,-5,1954,1917,-37,0
1/17/20,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2038,-12,2356,2348,-8,0
1/17/20,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1514,9,1820,1832,12,0
1/17/20,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,705,0,1020,1020,0,0
1/17/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1702,-3,1905,1849,-16,0
1/17/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1322,-3,1520,1511,-9,0
1/17/20,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,902,2,1055,1044,-11,0
1/17/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1226,6,1430,1427,-3,0
1/17/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1805,0,2015,2018,3,0
1/17/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,745,0,955,946,-9,0
1/17/20,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1522,2,1735,1724,-11,0
1/17/20,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1025,115,1040,1230,110,0
1/17/20,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1659,-1,2050,2043,-7,0
1/17/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,817,-8,1023,1009,-14,0
1/17/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,458,-7,659,638,-21,0
1/17/20,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,758,-5,1300,1230,-30,0
1/17/20,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1359,-6,1715,1711,-4,0
1/17/20,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,615,-4,944,939,-5,0
1/17/20,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1815,0,2334,2317,-17,0
1/17/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1833,8,2200,2155,-5,0
1/17/20,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,759,-1,1130,1117,-13,0
1/17/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1203,-7,1545,1526,-19,0
1/17/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1632,-5,1837,1819,-18,0
1/17/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,957,-3,1158,1149,-9,0
1/17/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1018,-7,1400,1341,-19,0
1/17/20,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1442,-8,1650,1628,-22,0
1/17/20,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1555,-11,1940,2014,34,0
1/17/20,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,643,-7,1025,1012,-13,0
